n,x
1078.0,0.36122441204174094
1079.0,0.8998912111286741
1080.0,0.35133937512196456
1081.0,0.888810072582401
1082.0,0.3854242370880256
1083.0,0.9238023387572422
1084.0,0.27452715288917784
1085.0,0.7767317813413852
1086.0,0.6763361326629327
1087.0,0.8537317164381744
1088.0,0.4870081038642417
1089.0,0.9743417214757109
1090.0,0.09749973194309068
1091.0,0.3431747834350529
1092.0,0.879082820652494
1093.0,0.4145552388359814
1094.0,0.9465268518795328
1095.0,0.1973937051471598
1096.0,0.6178747782302001
1097.0,0.9208115929630064
1098.0,0.28437865258895434
1099.0,0.7936789947085161
1100.0,0.6386353274612819
1101.0,0.9000429593208422
1102.0,0.35086595972150963
1103.0,0.8882602483178332
1104.0,0.38709052034708047
1105.0,0.9252806526775772
1106.0,0.2696318291867224
1107.0,0.7680289729169638
1108.0,0.6948258317406022
1109.0,0.8269672916176719
1110.0,0.5580603218275968
1111.0,0.961853096214176
1112.0,0.14309769831777833
1113.0,0.4782209135103364
1114.0,0.9731501184275355
1115.0,0.10190296518483556
1116.0,0.3569231283983576
1117.0,0.8951631343694798
1118.0,0.36599977921762494
1119.0,0.9049713692380715
1120.0,0.33539294138002196
1121.0,0.8693276133846686
1122.0,0.4430287445671806
1123.0,0.9623416766121929
1124.0,0.14133667886296297
1125.0,0.4733064260767075
1126.0,0.9722210671336867
1127.0,0.10532832864497634
1128.0,0.36751366013634557
1129.0,0.9065447420231758
1130.0,0.33041335365990676
1131.0,0.8628374405941686
1132.0,0.46156106764198546
1133.0,0.9692375490687862
1134.0,0.11628287792128189
1135.0,0.40076856387214194
1136.0,0.9365971761276111
1137.0,0.23159333260984347
1138.0,0.6940356575119885
1139.0,0.8281656380941721
1140.0,0.554998524499555
1141.0,0.9632031329812001
1142.0,0.1382271446259626
1143.0,0.4645695643466117
1144.0,0.9701042684947032
1145.0,0.11310770929793396
1146.0,0.3912259860417013
1147.0,0.9288560341608593
1148.0,0.25772175765889765
1149.0,0.7460748878236136
1150.0,0.7388438833721243
1151.0,0.75251903756532
1152.0,0.7263131291016296
1153.0,0.7752512336252936
1154.0,0.6795233577122407
1155.0,0.8493083197393192
1156.0,0.49913642126748486
1157.0,0.9749970915039136
1158.0,0.09507327594500879
1159.0,0.3355339577697627
1160.0,0.869508591717175
1161.0,0.4425072625240413
1162.0,0.9621088820363298
1163.0,0.14217598645822027
1164.0,0.4756517037981237
1165.0,0.9726879258410562
1166.0,0.10360788657991248
1167.0,0.3622058404315902
1168.0,0.9009498013964589
1169.0,0.34803310136454674
1170.0,0.8849336407045753
1171.0,0.3971217597902918
1172.0,0.9337226639962788
1173.0,0.24135013787028708
1174.0,0.7140909703990939
1175.0,0.7962437199349398
1176.0,0.6327346677565249
1177.0,0.9062878811047034
1178.0,0.33122761490305663
1179.0,0.8639119399118872
1180.0,0.4585155899593113
1181.0,0.9682882705219464
1182.0,0.11975377319710082
1183.0,0.4111099473084168
1184.0,0.9441843782767017
1185.0,0.20553092857026606
1186.0,0.63682306728811
1187.0,0.9019898482057058
1188.0,0.34477623156425896
1189.0,0.881031768679169
1190.0,0.4087776859031746
1191.0,0.9425461087021985
1192.0,0.21119647252291357
1193.0,0.6497108378154879
1194.0,0.8875879936582803
1195.0,0.3891246339706005
1196.0,0.927055947510602
1197.0,0.2637305490137054
1198.0,0.7572893114694762
1199.0,0.7168286197938951
1200.0,0.7916428635892704
1201.0,0.6432833164580558
1202.0,0.8949325757766444
1203.0,0.36671021630265754
1204.0,0.9057119508914712
1205.0,0.3330514703249623
1206.0,0.8662999349134378
1207.0,0.45171499496140377
1208.0,0.9659073773248485
1209.0,0.12842823144169668
1210.0,0.43654424116077317
1211.0,0.9592961300135376
1212.0,0.15228355332289134
1213.0,0.5034637635699573
1214.0,0.9749532091335326
1215.0,0.09523585162165964
1216.0,0.3360473383314718
1217.0,0.8701661464540401
1218.0,0.4406103936755279
1219.0,0.9612442111764344
1220.0,0.14528973285929214
1221.0,0.48430444290137387
1222.0,0.9740392330007187
1223.0,0.09861854174675225
1224.0,0.3466824073849357
1225.0,0.8833254915994126
1226.0,0.4019401132112676
1227.0,0.9374986085516257
1228.0,0.2285203733100264
1229.0,0.687565367939863
1230.0,0.8377950077233769
1231.0,0.5299886777529386
1232.0,0.9714926489058585
1233.0,0.10800925990817366
1234.0,0.37573871276082277
1235.0,0.9147806167252845
1236.0,0.3040324559570712
1237.0,0.8252272145589528
1238.0,0.5624863097498771
1239.0,0.9597722982659853
1240.0,0.15057679161413395
1241.0,0.49882334362117775
1242.0,0.9749946003710881
1243.0,0.09508250551141025
1244.0,0.33556310836262326
1245.0,0.8695459838076867
1246.0,0.442399486821275
1247.0,0.9620605054380353
1248.0,0.1423503483259545
1249.0,0.4761382339639923
1250.0,0.972779402874407
1251.0,0.10327058124910468
1252.0,0.3611624963605493
1253.0,0.8998241755743455
1254.0,0.3515484516425504
1255.0,0.8890523373820755
1256.0,0.3846892872324206
1257.0,0.9231434141320279
1258.0,0.27670363919909524
1259.0,0.7805410674869814
1260.0,0.6680571668677333
1261.0,0.8648514757911242
1262.0,0.45584526239085094
1263.0,0.9673964006720022
1264.0,0.12300835809154312
1265.0,0.4207214775315467
1266.0,0.950488171913354
1267.0,0.18353558716804122
1268.0,0.5844160741026019
1269.0,0.9472083130891058
1270.0,0.19501842634558564
1271.0,0.6122463349519804
1272.0,0.9258629651304064
1273.0,0.26769886622831907
1274.0,0.7645411146687273
1275.0,0.7020701947343263
1276.0,0.8157537819601227
1277.0,0.5861682417937292
1278.0,0.946042633014092
1279.0,0.19907928118203866
1280.0,0.6218422118457176
1281.0,0.9171024541089188
1282.0,0.2964996168276375
1283.0,0.8134916167899364
1284.0,0.5917197241894835
1285.0,0.9421912195589597
1286.0,0.21242100884534368
1287.0,0.6524634630012334
1288.0,0.884344080553719
1289.0,0.39889054819893366
1290.0,0.9351298271503026
1291.0,0.23658193074417644
1292.0,0.7043825910791831
1293.0,0.8120882502086617
1294.0,0.5951436039186134
1295.0,0.9396960090701743
1296.0,0.22100293647026883
1297.0,0.6714264903129699
1298.0,0.8603905378340112
1299.0,0.4684627749348773
1300.0,0.9711210733972481
1301.0,0.1093752433839967
1302.0,0.3799079681228839
1303.0,0.9187538251305405
1304.0,0.2911164123603088
1305.0,0.8048338225776087
1306.0,0.6125977283896196
1307.0,0.9255548310898402
1308.0,0.2687220343707807
1309.0,0.7663909601961976
1310.0,0.6982398396704167
1311.0,0.8217337672730453
1312.0,0.5713007936855464
1313.0,0.9551731675972635
1314.0,0.1669878112479467
1315.0,0.5425012403560106
1316.0,0.9679552138159824
1317.0,0.12096987966350904
1318.0,0.41471105472305025
1319.0,0.9466306036728273
1320.0,0.19703230506509903
1321.0,0.6170212457207478
1322.0,0.9215935093948611
1323.0,0.28180976006088826
1324.0,0.78933277486172
1325.0,0.6485175270241872
1326.0,0.8889759222498174
1327.0,0.38492115444862574
1328.0,0.9233517512955955
1329.0,0.27601584923231365
1330.0,0.7793412907990255
1331.0,0.6706769286934636
1332.0,0.8613906054458886
1333.0,0.4656476381522708
1334.0,0.9703976694183826
1335.0,0.11203152716244087
1336.0,0.3879738099279593
1337.0,0.9260555176779778
1338.0,0.2670591138389864
1339.0,0.7633803198626345
1340.0,0.7044601477253196
1341.0,0.8119645871693478
1342.0,0.5954445757738076
1343.0,0.9394722985258959
1344.0,0.22176998543062687
1345.0,0.673093430071633
1346.0,0.858150791417543
1347.0,0.4747392413672516
1348.0,0.9725113868858624
1349.0,0.10425865812647571
1350.0,0.3642162822953552
1351.0,0.9030948498245908
1352.0,0.34130671397507345
1353.0,0.8767841197853824
1354.0,0.42133153560246295
1355.0,0.9508639635664005
1356.0,0.18221457679306252
1357.0,0.5811484567090318
1358.0,0.9493182190975953
1359.0,0.1876412381491649
1360.0,0.5944848151905517
1361.0,0.9401832168237885
1362.0,0.21933106894398033
1363.0,0.667777309445498
1364.0,0.8652180202973955
1365.0,0.45480161083519977
1366.0,0.9670327119059383
1367.0,0.12433373943816083
1368.0,0.42461195663438894
1369.0,0.9528349073782686
1370.0,0.17526813197288812
1371.0,0.5637419341617272
1372.0,0.9591541667343559
1373.0,0.15279205956486913
1374.0,0.504841919785299
1375.0,0.9749085676698916
1376.0,0.09540122417955459
1377.0,0.3365693393579281
1378.0,0.8708326347321741
1379.0,0.43868431236861644
1380.0,0.9603375071561333
1381.0,0.14854858007057997
1382.0,0.49327940777541845
1383.0,0.9748238511965884
1384.0,0.09571501030587617
1385.0,0.33755922372128655
1386.0,0.872090677387679
1387.0,0.43503925842459495
1388.0,0.9585423980104963
1389.0,0.15498158998445588
1390.0,0.510752957326349
1391.0,0.974549058244077
1392.0,0.09673244614667248
1393.0,0.340763592035699
1394.0,0.876110688876644
1395.0,0.42330892387967156
1396.0,0.9520620674896733
1397.0,0.1779955598341522
1398.0,0.5706212480025679
1399.0,0.9555492933891832
1400.0,0.16565188104120213
1401.0,0.5390242078599828
1402.0,0.9690607336835133
1403.0,0.11692990965350838
1404.0,0.4027034929395299
1405.0,0.9380802198839443
1406.0,0.22653431169109656
1407.0,0.683344417539177
1408.0,0.8439008157731578
1409.0,0.5137556927511706
1410.0,0.974262045576048
1411.0,0.09779449729148798
1412.0,0.3440998610048732
1413.0,0.8802110719790706
1414.0,0.41121420890365146
1415.0,0.9442566248676426
1416.0,0.2052805999187216
1417.0,0.6362478533413524
1418.0,0.902602437593506
1419.0,0.3428539812506917
1420.0,0.878690002285844
1421.0,0.41571614045811495
1422.0,0.9472953009808228
1423.0,0.19471496350985298
1424.0,0.6115240813313174
1425.0,0.9264932792045023
1426.0,0.2656035828942227
1427.0,0.7607274466271005
1428.0,0.7098826744437187
1429.0,0.8032021255765728
1430.0,0.616467037078808
1431.0,0.9220981741689258
1432.0,0.28014921231671075
1433.0,0.7864959615046453
1434.0,0.6548882497619624
1435.0,0.8814375573341362
1436.0,0.4075710204343735
1437.0,0.9416818465721823
1438.0,0.21417687099348998
1439.0,0.6563900418072189
1440.0,0.8796144038117916
1441.0,0.4129823272326104
1442.0,0.9454689060419752
1443.0,0.2010740696240869
1444.0,0.6265088237806894
1445.0,0.9125825182719433
1446.0,0.31112509590388826
1447.0,0.83587245535047
1448.0,0.5350398055737017
1449.0,0.9702116268988931
1450.0,0.11271400112347511
1451.0,0.39003726478942824
1452.0,0.9278419677735377
1453.0,0.2611098773855019
1454.0,0.7524328863371973
1455.0,0.7264827877923393
1456.0,0.7749516326518597
1457.0,0.6801662388380995
1458.0,0.8484064928934383
1459.0,0.5015903712678087
1460.0,0.974990135804999
1461.0,0.0950990464629994
1462.0,0.3356153495168279
1463.0,0.8696129780735488
1464.0,0.4422063611144492
1465.0,0.9619735916870296
1466.0,0.1426635622767642
1467.0,0.4770116140735452
1468.0,0.9729389830387358
1469.0,0.10268200145691675
1470.0,0.3593397913315021
1471.0,0.8978373522196049
1472.0,0.3577292205976867
1473.0,0.8960601987802073
1474.0,0.36323164387451257
1475.0,0.9020482253746541
1476.0,0.34459317544505613
1477.0,0.8808100036388207
1478.0,0.4094365904015454
1479.0,0.9430132484834199
1480.0,0.2095831205058537
1481.0,0.6460663408090418
1482.0,0.8917920339223617
1483.0,0.37634610840441796
1484.0,0.9153678888637454
1485.0,0.3021311159134134
1486.0,0.8223068283702829
1487.0,0.5698614027049671
1488.0,0.9559655992071682
1489.0,0.1641719521246275
1490.0,0.5351561368148444
1491.0,0.9701797795725983
1492.0,0.11283080203614533
1493.0,0.39039004737729943
1494.0,0.9281440673155924
1495.0,0.26010136472759976
1496.0,0.7505497146983154
1497.0,0.7301768778119117
1498.0,0.7683725591909651
1499.0,0.6941070609458385
1500.0,0.8280575506747772
1501.0,0.5552751494365374
1502.0,0.963084165633597
1503.0,0.13865691660379767
1504.0,0.46578158671872816
1505.0,0.9704334907507971
1506.0,0.11190009004207682
1507.0,0.3875759935735425
1508.0,0.9257072868381928
1509.0,0.26821589313817207
1510.0,0.7654768984444323
1511.0,0.7001358639300657
1512.0,0.8187879802789684
1513.0,0.5786594721556587
1514.0,0.9508694810167532
1515.0,0.18219517324196624
1516.0,0.581100359148255
1517.0,0.9493486538094938
1518.0,0.18753457054642303
1519.0,0.5942248860459276
1520.0,0.9403745163135646
1521.0,0.21867411298821665
1522.0,0.66633740665843
1523.0,0.8670942818699775
1524.0,0.4494429740516255
1525.0,0.965031549796296
1526.0,0.1316080650068147
1527.0,0.4457207907047092
1528.0,0.9635096930092844
1529.0,0.137119181497112
1530.0,0.46143829509442885
1531.0,0.969200680167625
1532.0,0.11641781474792866
1533.0,0.4011723579132579
1534.0,0.9369090789223418
1535.0,0.23053078134540064
1536.0,0.6918067267709509
1537.0,0.8315197003051138
1538.0,0.5463692844074693
1539.0,0.966614568907803
1540.0,0.1258562919236423
1541.0,0.42906429425680565
1542.0,0.9553756900377881
1543.0,0.1662686255981725
1544.0,0.5406311419854822
1545.0,0.9685615301737268
1546.0,0.1187553605208972
1547.0,0.4081448469869508
1548.0,0.9420942603733022
1549.0,0.21275539328543308
1550.0,0.6532130900622357
1551.0,0.8834504212309668
1552.0,0.4015665203853969
1553.0,0.93721231535475
1554.0,0.22949702607834058
1555.0,0.6896297502881983
1556.0,0.8347581754419787
1557.0,0.5379541595015538
1558.0,0.9693819789284694
1559.0,0.11575417564305607
1560.0,0.3991850712105851
1561.0,0.9353617655194223
1562.0,0.2357945191828651
1563.0,0.7027623092341276
1564.0,0.8146610392207716
1565.0,0.5888548785463656
1566.0,0.9442087611781913
1567.0,0.20544644832089276
1568.0,0.6366290002535716
1569.0,0.9021968135298671
1570.0,0.344127120427043
1571.0,0.8802442171131744
1572.0,0.4111159078727576
1573.0,0.944188510850192
1574.0,0.20551661063188673
1575.0,0.6367901802064458
1576.0,0.9020249417364434
1577.0,0.3446661902650561
1578.0,0.8808984894575902
1579.0,0.4091737288428116
1580.0,0.9428272950239555
1581.0,0.2102255484488902
1582.0,0.6475199921901887
1583.0,0.890127622426406
1584.0,0.38142170905768646
1585.0,0.9201628367770801
1586.0,0.2865064433066033
1587.0,0.7972399548765732
1588.0,0.6304287959773938
1589.0,0.9086544838015609
1590.0,0.32370590018863127
1591.0,0.8537895224496267
1592.0,0.48684859783897383
1593.0,0.9743254584226759
1594.0,0.09755990201926149
1595.0,0.343363673395289
1596.0,0.8793137386323511
1597.0,0.413872241970519
1598.0,0.9460698362575791
1599.0,0.19898463460643254
1600.0,0.6216200242082105
1601.0,0.9173134218752177
1602.0,0.2958130808989067
1603.0,0.8124000380652139
1604.0,0.5943842432457264
1605.0,0.9402572970450331
1606.0,0.21907669835454568
1607.0,0.6672201845112067
1608.0,0.8659458985789482
1609.0,0.45272603732166
1610.0,0.966284172565479
1611.0,0.12705837461821357
1612.0,0.4325667218246059
1613.0,0.9572657366786278
1614.0,0.1595413796330321
1615.0,0.5229429184895013
1616.0,0.972947127715618
1617.0,0.10265195610363305
1618.0,0.35924667484575024
1619.0,0.8977351556862859
1620.0,0.358046309131703
1621.0,0.8964116836305851
1622.0,0.36214533061654314
1623.0,0.9008847515037933
1624.0,0.34823652244579334
1625.0,0.88517460283455
1626.0,0.39639804879186213
1627.0,0.9331398792528799
1628.0,0.24332039550312246
1629.0,0.7180507644777734
1630.0,0.7895700700315685
1631.0,0.6479817807134587
1632.0,0.889595431049808
1633.0,0.3830400604099458
1634.0,0.9216494528712544
1635.0,0.28162578168415
1636.0,0.7890195330222718
1637.0,0.649224067173193
1638.0,0.8881554933275324
1639.0,0.38740772069867374
1640.0,0.9255596167027554
1641.0,0.2687061492640351
1642.0,0.7663623029857438
1643.0,0.6982993818377101
1644.0,0.8216416851348499
1645.0,0.5715318428960948
1646.0,0.9550444622623648
1647.0,0.1674446957209854
1648.0,0.5436871814239789
1649.0,0.9675565776989906
1650.0,0.12242430193659022
1651.0,0.4190027097045223
1652.0,0.9494138119626813
1653.0,0.18730617990696988
1654.0,0.593668042014948
1655.0,0.940782561829835
1656.0,0.21727185942823798
1657.0,0.6632527142624525
1658.0,0.8710593500151739
1659.0,0.4380283391886351
1660.0,0.9600221016994964
1661.0,0.14968069719711485
1662.0,0.49637790572643176
1663.0,0.9749488336889862
1664.0,0.09525206097213967
1665.0,0.3360985128255279
1666.0,0.8702315797577858
1667.0,0.44042145166521185
1668.0,0.9611565466554454
1669.0,0.14560509395961377
1670.0,0.48517657723324065
1671.0,0.974143037936164
1672.0,0.09823468034899496
1673.0,0.34548004891033035
1674.0,0.8818819803894598
1675.0,0.4062479969099147
1676.0,0.940721191474727
1677.0,0.2174828424018784
1678.0,0.6637178170844447
1679.0,0.8704662578395069
1680.0,0.43974353202932864
1681.0,0.960839716464028
1682.0,0.14674434734448172
1683.0,0.4883207310810029
1684.0,0.9744680192423192
1685.0,0.0970323849934539
1686.0,0.3417066948981506
1687.0,0.8772785952837379
1688.0,0.4198773600088452
1689.0,0.9499634139873063
1690.0,0.1853784116842631
1691.0,0.5889516990461636
1692.0,0.9441416214235229
1693.0,0.20567905846520795
1694.0,0.6371632151588867
1695.0,0.9016263843883799
1696.0,0.34591536471615736
1697.0,0.8824059081608362
1698.0,0.40468631347437584
1699.0,0.9395696745274906
1700.0,0.22143615481960424
1701.0,0.6723685182174188
1702.0,0.8591274663173722
1703.0,0.4720071054522122
1704.0,0.9719439516338622
1705.0,0.10634873541323762
1706.0,0.3706508593680469
1707.0,0.9097483192893234
1708.0,0.3202146278743412
1709.0,0.8489411578815896
1710.0,0.5001362665113966
1711.0,0.9749999275826077
1712.0,0.09506276830641812
1713.0,0.3355007697145197
1714.0,0.8694660126183895
1715.0,0.44262997552748534
1716.0,0.9621638531388899
1717.0,0.14197783412207712
1718.0,0.47509850208631627
1719.0,0.9725816700664536
1720.0,0.10399960395708631
1721.0,0.36341637670203647
1722.0,0.90224516400252
1723.0,0.34397542934268466
1724.0,0.8800597000696816
1725.0,0.4116630350934803
1726.0,0.9445666644613068
1727.0,0.2042058753140167
1728.0,0.6337727596248867
1729.0,0.9052089102511348
1730.0,0.3346423823070423
1731.0,0.8683617472565476
1732.0,0.44580753031660314
1733.0,0.963546387295495
1734.0,0.13698651261865022
1735.0,0.4610627111189994
1736.0,0.9690871613849303
1737.0,0.11683321659293044
1738.0,0.4024145427645714
1739.0,0.9378606062909942
1740.0,0.22728454888808353
1741.0,0.6849425026268132
1742.0,0.8416054558163115
1743.0,0.5198922789704671
1744.0,0.9734567592257083
1745.0,0.10077091885960977
1746.0,0.3534029490100189
1747.0,0.8911862881000594
1748.0,0.3781958232097396
1749.0,0.9171385958141434
1750.0,0.29638202834059846
1751.0,0.8133049143075135
1752.0,0.5921761196159703
1753.0,0.9418638955929151
1754.0,0.2135495613086685
1755.0,0.6549899700768205
1756.0,0.8813146257847866
1757.0,0.40793670903417184
1758.0,0.9419449667805109
1759.0,0.21327012071575524
1760.0,0.6543653076700054
1761.0,0.8820682719729838
1762.0,0.40569295865115457
1763.0,0.9403141096129057
1764.0,0.21888159101559673
1765.0,0.6667925165073032
1766.0,0.8665030001049279
1767.0,0.45113464856494023
1768.0,0.9656874919735995
1769.0,0.12922712329542096
1770.0,0.438857148210823
1771.0,0.9604200515328383
1772.0,0.14825216697134436
1773.0,0.49246650164261546
1774.0,0.9747786609697471
1775.0,0.09588237004231845
1776.0,0.3380868705138068
1777.0,0.8727581401499502
1778.0,0.43310033891260524
1779.0,0.9575452978509277
1780.0,0.1585439716165729
1781.0,0.5202903446544034
1782.0,0.9733943774638415
1783.0,0.10100127720392563
1784.0,0.3541200749076954
1785.0,0.8920042850747482
1786.0,0.37569729788383877
1787.0,0.9147404691618214
1788.0,0.3041623386337859
1789.0,0.8254256805233868
1790.0,0.5619826931779732
1791.0,0.9600167684109803
1792.0,0.14969983384480232
1793.0,0.4964301950073995
1794.0,0.9749503003200277
1795.0,0.09524662768107035
1796.0,0.33608135962617025
1797.0,0.8702096494181808
1798.0,0.4404847803629039
1799.0,0.9611859606630379
1800.0,0.14549928778051252
1801.0,0.4848840556399168
1802.0,0.9741088820818012
1803.0,0.09836099493146427
1804.0,0.3458758274694712
1805.0,0.8823583838229412
1806.0,0.4048280586492027
1807.0,0.9396749761601295
1808.0,0.2210750698204992
1809.0,0.6715834449650063
1810.0,0.8601805735143685
1811.0,0.4690528224051563
1812.0,0.9712648615757616
1813.0,0.10884677795151505
1814.0,0.37829671183624564
1815.0,0.9172344076355076
1816.0,0.2960702514316837
1817.0,0.8128093648305668
1818.0,0.5933861749697598
1819.0,0.9409881870656178
1820.0,0.21656473358746067
1821.0,0.6616913540392462
1822.0,0.873038033512925
1823.0,0.43228623965595847
1824.0,0.9571179019742718
1825.0,0.16006857240909605
1826.0,0.5243418356904391
1827.0,0.9726891526373568
1828.0,0.10360336341801274
1829.0,0.3621918553753029
1830.0,0.9009347695728844
1831.0,0.34808011113539844
1832.0,0.8849893547327319
1833.0,0.3969544672956514
1834.0,0.9335883109397404
1835.0,0.24180458880404979
1836.0,0.7150070055856813
1837.0,0.7947107514414072
1838.0,0.6362677346408802
1839.0,0.9025813075337864
1840.0,0.34292033421510887
1841.0,0.878771316527937
1842.0,0.41547593012520395
1843.0,0.9471371582860222
1844.0,0.1952666105516129
1845.0,0.6128364892856608
1846.0,0.9253449140741792
1847.0,0.26941864587779357
1848.0,0.7676457326115614
1849.0,0.6956264710778002
1850.0,0.8257481068732218
1851.0,0.5611638663871972
1852.0,0.9604100276494193
1853.0,0.14828816511545773
1854.0,0.49256526228837905
1855.0,0.9747844262331216
1856.0,0.09586101956529365
1857.0,0.3380195695234645
1858.0,0.8726731265562815
1859.0,0.4333474888967866
1860.0,0.9576740267781805
1861.0,0.15808449232931682
1862.0,0.5190657638957661
1863.0,0.9735823369235764
1864.0,0.10030710360061613
1865.0,0.3519577954146984
1866.0,0.8895256720799424
1867.0,0.38325202808360986
1868.0,0.9218426531082983
1869.0,0.28099022647235256
1870.0,0.7879354044875375
1871.0,0.6516634910861328
1872.0,0.8852929233391095
1873.0,0.3960425165767321
1874.0,0.9328520823971739
1875.0,0.24429239158127777
1876.0,0.7199931140874319
1877.0,0.7862518160410452
1878.0,0.655433601471494
1879.0,0.880777542581043
1880.0,0.4095330059571737
1881.0,0.9430813196565353
1882.0,0.20934788226855042
1883.0,0.6455332511870719
1884.0,0.8923982839157905
1885.0,0.37449198844177656
1886.0,0.9135661822353334
1887.0,0.307955750354035
1888.0,0.8311641240938813
1889.0,0.5472882593612163
1890.0,0.9662789000536868
1891.0,0.12707755072242352
1892.0,0.4326225026167722
1893.0,0.9572950641008551
1894.0,0.1594367749610799
1895.0,0.5226650900292505
1896.0,0.9729965454064673
1897.0,0.10246964533083612
1898.0,0.3586815067547742
1899.0,0.8971134255209064
1900.0,0.3599736163571008
1901.0,0.8985311863471772
1902.0,0.3555742846839749
1903.0,0.8936507297462725
1904.0,0.3706525015838859
1905.0,0.9097499761486241
1906.0,0.3202093324801878
1907.0,0.8489337319038434
1908.0,0.5001564778846613
1909.0,0.9749999045072193
1910.0,0.09506285380071695
1911.0,0.3355010397491238
1912.0,0.8694663590978845
1913.0,0.4426289770303169
1914.0,0.9621634063213071
1915.0,0.14197944484419678
1916.0,0.4751030001351288
1917.0,0.9725825436511415
1918.0,0.10399638380124607
1919.0,0.3634064302342889
1920.0,0.9022345671247731
1921.0,0.3440086767387909
1922.0,0.8801001575621461
1923.0,0.41154309386280363
1924.0,0.9444839654508773
1925.0,0.20449261738254687
1926.0,0.6344340085924705
1927.0,0.9045172396016624
1928.0,0.3368266311736998
1929.0,0.8711603616529171
1930.0,0.4377359451569356
1931.0,0.9598804311505494
1932.0,0.15018895727466056
1933.0,0.4977657141109019
1934.0,0.9749805310696064
1935.0,0.09513463090885535
1936.0,0.33572772835169573
1937.0,0.8697570209932723
1938.0,0.4417910071621049
1939.0,0.9617856812959117
1940.0,0.14334053974527564
1941.0,0.4788967147021539
1942.0,0.9732631402635871
1943.0,0.10148580026460842
1944.0,0.35562708717611563
1945.0,0.8937102019667137
1946.0,0.3704698797825851
1947.0,0.9095655970302019
1948.0,0.32079848474424766
1949.0,0.8497585860271653
1950.0,0.4979088328510844
1951.0,0.9749829453778258
1952.0,0.09512568624080082
1953.0,0.3356994812262684
1954.0,0.8697208241696626
1955.0,0.4418953974836913
1956.0,0.961833035149045
1957.0,0.14316996581558195
1958.0,0.4784220741453935
1959.0,0.9731841331516711
1960.0,0.10177742692065633
1961.0,0.3565332509312605
1962.0,0.8947274384554246
1963.0,0.3673419723886341
1964.0,0.9063672060700221
1965.0,0.3309762059402924
1966.0,0.8635807324624801
1967.0,0.45945529882998115
1968.0,0.9685888961074322
1969.0,0.11865534113479081
1970.0,0.40784737950441124
1971.0,0.9418807886896043
1972.0,0.2134913374895076
1973.0,0.6548598665951503
1974.0,0.8814718447007157
1975.0,0.4074690036324688
1976.0,0.9416082573738044
1977.0,0.2144303733751598
1978.0,0.6569549545624626
1979.0,0.8789240547293516
1980.0,0.4150245869151225
1981.0,0.9468387987671122
1982.0,0.19630684287382044
1983.0,0.6153048186274611
1984.0,0.9231487153250244
1985.0,0.2766861424032477
1986.0,0.780510591920504
1987.0,0.668123850499593
1988.0,0.8647640464834428
1989.0,0.4560940425327965
1990.0,0.9674818409056636
1991.0,0.12269684085146218
1992.0,0.41980507177647924
1993.0,0.9499182166001751
1994.0,0.18553703364814003
1995.0,0.5893408668934371
1996.0,0.9438710170606436
1997.0,0.20661622883284445
1998.0,0.6393112549813786
1999.0,0.8993102595185019
2000.0,0.3531501349087401
2001.0,0.8908969567784473
2002.0,0.37907831980726003
2003.0,0.9179739943115224
2004.0,0.29366118630915866
2005.0,0.8089547464621593
2006.0,0.6027331620901613
2007.0,0.9338389998871308
2008.0,0.24095651649004302
2009.0,0.7132962472390039
2010.0,0.7975683725636551
2011.0,0.6296669482342893
2012.0,0.909427281888864
2013.0,0.32124027329587707
2014.0,0.8503753444238025
2015.0,0.49622476027761697
2016.0,0.9749444155036503
2017.0,0.09526842850939433
2018.0,0.3361501846511045
2019.0,0.8702976282395181
2020.0,0.44023069942873194
2021.0,0.9610677597659635
2022.0,0.14592443152714357
2023.0,0.4860589180614319
2024.0,0.9742420203140905
2025.0,0.09786857405679826
2026.0,0.34433223344866026
2027.0,0.8804934311819785
2028.0,0.41037652042672335
2029.0,0.943673764445796
2030.0,0.20729900389573575
2031.0,0.6408718948303288
2032.0,0.8976049260629598
2033.0,0.3584502588048261
2034.0,0.8968583159935593
2035.0,0.3607635604043495
2036.0,0.8993915341660343
2037.0,0.3528969695023555
2038.0,0.8906067238317953
2039.0,0.3799629104598272
2040.0,0.9188052788254256
2041.0,0.29094833986903423
2042.0,0.8045598732463
2043.0,0.613248806071971
2044.0,0.9249813609007651
2045.0,0.2706242872590412
2046.0,0.7698084513778508
2047.0,0.6910932583038351
2048.0,0.8325851298602127
2049.0,0.5436098124438752
2050.0,0.9675829186085791
2051.0,0.12232823547938311
2052.0,0.41871974930714645
2053.0,0.949234731304497
2054.0,0.18793380914012797
2055.0,0.5951973008366187
2056.0,0.939656148262347
2057.0,0.2211396380509569
2058.0,0.6717239042812299
2059.0,0.859992512723803
2060.0,0.46958102405293
2061.0,0.9713912750190932
2062.0,0.1083820367599073
2063.0,0.37687794638395744
2064.0,0.9158797436621365
2065.0,0.3004717513649109
2066.0,0.8197350641867949
2067.0,0.5763010060449181
2068.0,0.9522948102584801
2069.0,0.1771746779916575
2070.0,0.568556864733819
2071.0,0.9566698295616886
2072.0,0.16166540039558347
2073.0,0.5285658249710247
2074.0,0.9718175752105267
2075.0,0.10681388531759003
2076.0,0.37207824896170794
2077.0,0.9111804998840591
2078.0,0.3156293264088714
2079.0,0.8424290734062586
2080.0,0.5176950857759115
2081.0,0.9737788473635941
2082.0,0.09958105478421439
